"question","references","corpus_id"
"Sinh viên Sư phạm Công nghệ được hưởng mức hỗ trợ chi phí sinh hoạt hàng tháng là bao nhiêu?","[{""content"": ""Sinh viên Sư phạm Công nghệ được nhà nước hỗ trợ 3,63 triệu đồng/tháng để chi trả chi phí sinh hoạt trong thời gian học tập tại trường."", ""start_index"": 3497, ""end_index"": 3605}]","756ace4d-72e7-5e7b-99ab-ebe558855e63"
"Nghị định nào quy định về chính sách hỗ trợ tiền đóng học phí và chi phí sinh hoạt cho sinh viên sư phạm?","[{""content"": ""Nghị định số 116/2020/NĐ-CP ngày 25 tháng 9 năm 2020 quy định về chính sách hỗ trợ tiền đóng học phí, chi phí sinh hoạt và bồi hoàn kinh tế hỗ trợ cho sinh viên sư phạm."", ""start_index"": 3153, ""end_index"": 3236}]","756ace4d-72e7-5e7b-99ab-ebe558855e63"
"Sau khi tốt nghiệp ngành Sư phạm Công nghệ, sinh viên có thể làm việc ở những vị trí nào?","[{""content"": ""Sau khi tốt nghiệp, sinh viên ngành Sư phạm Công nghệ có thể làm giáo viên dạy Công nghệ theo định hướng STEM, Hướng nghiệp ở trường Phổ thông, giáo viên giảng dạy tại các cơ sở GDNN, cán bộ quản lí kỹ thuật và tổ chức đào tạo tại các doanh nghiệp, hoặc cán bộ nghiên cứu về kĩ thuật, công nghệ và khoa học giáo dục tại các trường học, viện nghiên cứu."", ""start_index"": 2753, ""end_index"": 3069}]","756ace4d-72e7-5e7b-99ab-ebe558855e63"
"Chương trình đào tạo ngành Kinh doanh thời trang và dệt may cung cấp những khối kiến thức nào?","[{""content"": ""Chương trình đào tạo ngành Kinh doanh thời trang và dệt may cung cấp các khối kiến thức về quản trị doanh nghiệp, quản lý sản xuất và kinh doanh trong lĩnh vực thời trang."", ""start_index"": -1, ""end_index"": -1}]","973bf02f-b64d-58b9-9f65-ff82126ccaf7"
"Cử nhân ngành Kinh doanh thời trang & Dệt may có thể đảm nhận những vị trí công việc nào sau khi tốt nghiệp?","[{""content"": ""Cử nhân ngành Kinh doanh thời trang & Dệt may có khả năng đảm nhận được những vị trí công việc như: Bộ phận quản lý đơn hàng/ Merchandiser, Bộ phận xuất nhập khẩu hàng dệt may, Bộ phận phát triển sản phẩm, Bộ phận lập kế hoạch sản xuất, Bộ phận quản lý thu mua nguyên phụ liệu, Quản lý hệ thống bán lẻ/ cửa hàng, Bộ phận kinh doanh, vận hành chuỗi cung ứng & logistic, Bộ phận marketing, tư vấn sản phẩm, dịch vụ khách hàng, Bộ phận kế hoạch, khai thác thị trường, cung ứng vật tư, quản lý hàng hóa, Bộ phận quản lý vận tải, hệ thống xuất nhập khẩu, giao nhận hàng hóa, Chuyên gia hải quan/ giảng viên tại các cơ sở đào tạo."", ""start_index"": 2870, ""end_index"": 3636}]","973bf02f-b64d-58b9-9f65-ff82126ccaf7"
"Sinh viên chuyên ngành Quản lý chuỗi cung ứng và bán lẻ thời trang sẽ được học những kiến thức chuyên sâu nào để sát với thực tế doanh nghiệp?","[{""content"": ""Sinh viên chuyên ngành Quản lý chuỗi cung ứng và bán lẻ thời trang sẽ được học những kiến thức chuyên sâu như quản trị dữ liệu hàng hóa, hoạt động vận tải, kho bãi, xuất - nhập hàng hóa, dự báo, đơn hàng, giao nhận, dịch vụ khách hàng, tìm kiếm và quản trị nguồn nguyên vật liệu."", ""start_index"": 1721, ""end_index"": 2019}]","973bf02f-b64d-58b9-9f65-ff82126ccaf7"
"Chương trình đào tạo ngành Công nghệ May tại Đại học Sư phạm Kỹ thuật Hưng Yên cung cấp mấy chuyên ngành đào tạo?","[{""content"": ""Chương trình đào tạo ngành Công nghệ May cung cấp 05 chuyên ngành: Thiết kế kỹ thuật sản phẩm, Thiết kế Thời trang, Thiết kế Đồ họa Thời trang, Quản lý và Sản xuất thông minh, Vật liệu và Công nghệ hoàn tất Sản phẩm Dệt may."", ""start_index"": -1, ""end_index"": -1}]","430c3865-eea1-5c59-978e-7f496d0a6a49"
"Sinh viên chuyên ngành Thiết kế kỹ thuật sản phẩm được trang bị những kỹ năng thực hành nào liên quan đến phần mềm thiết kế?","[{""content"": ""Sinh viên chuyên ngành Thiết kế kỹ thuật sản phẩm được thực hành ứng dụng các phần mềm như Gerber, Lectra để thiết kế mẫu, nhảy mẫu, giác sơ đồ. Đặc biệt, sinh viên còn được sử dụng các phần mềm thử ảo và thiết kế 3D như Vittcher, Clo3D để hiệu chỉnh, may ảo và đánh giá sản phẩm."", ""start_index"": 1848, ""end_index"": 2493}]","430c3865-eea1-5c59-978e-7f496d0a6a49"
"Sinh viên tốt nghiệp chuyên ngành Vật liệu và Công nghệ hoàn tất Sản phẩm Dệt may có thể làm việc tại những vị trí nào liên quan đến nghiên cứu nguyên phụ liệu?","[{""content"": ""Sinh viên tốt nghiệp chuyên ngành Vật liệu và Công nghệ hoàn tất Sản phẩm Dệt may có thể làm việc tại bộ phận nghiên cứu nguyên phụ liệu (NPL) tại các nhà máy May, Dệt, Nhuộm, In, Thêu, Giặt, Mài."", ""start_index"": -1, ""end_index"": -1}]","430c3865-eea1-5c59-978e-7f496d0a6a49"
"Theo nội dung giới thiệu ngành Kinh tế đầu tư của Trường Đại học Sư phạm Kỹ thuật Hưng Yên, sinh viên sau khi tốt nghiệp có thể đảm nhiệm những vị trí việc làm nào trong ngành ngân hàng?","[{""content"": ""Sinh viên sau khi tốt nghiệp có thể làm cán bộ, nhân viên, chuyên viên ngành ngân hàng."", ""start_index"": 3192, ""end_index"": 3241}]","8d7fc7f0-204f-5732-bf8d-c61259d03124"
"Văn bản giới thiệu ngành Kinh tế đầu tư của Trường Đại học Sư phạm Kỹ thuật Hưng Yên cho rằng, những tố chất nào là không thể thiếu đối với người học ngành này?","[{""content"": ""Khả năng sáng tạo và tư duy, có khả năng tính toán tốt, và chịu đựng được áp lực giỏi là những tố chất không thể thiếu."", ""start_index"": -1, ""end_index"": -1}]","8d7fc7f0-204f-5732-bf8d-c61259d03124"
"Theo giới thiệu ngành Kinh tế đầu tư, cử nhân kinh tế đầu tư của Khoa kinh tế Trường Đại học Sư phạm Kỹ Thuật Hưng Yên được trang bị những kỹ năng chuyên sâu nào?","[{""content"": ""Cử nhân được trang bị các kỹ năng chuyên sâu về: Phát hiện và nắm bắt cơ hội đầu tư; lập và phân tích dự án đầu tư; thẩm định dự án đầu tư; quản lý dự án đầu tư."", ""start_index"": 2766, ""end_index"": 2905}]","8d7fc7f0-204f-5732-bf8d-c61259d03124"
"Những tố chất nào được Trường Đại học Sư phạm Kỹ thuật Hưng Yên cho là phù hợp với sinh viên theo học ngành Logistics và quản lý chuỗi cung ứng?","[{""content"": ""Theo Trường Đại học Sư phạm Kỹ thuật Hưng Yên, người học ngành Logistics và quản lý chuỗi cung ứng cần có đam mê, yêu thích kinh doanh vận tải, năng động, nhạy bén, tư duy logic tốt, khả năng sáng tạo, tư duy, lên kế hoạch và sắp xếp công việc tốt, giỏi ngoại ngữ, tin học, khả năng làm việc nhóm, chịu được áp lực cao, tinh thần trách nhiệm, tố chất quản lý và khả năng giao tiếp."", ""start_index"": -1, ""end_index"": -1}]","ca8393d6-38f8-5d0e-ba49-9e606aa33b85"
"Giai đoạn 2017 - 2025, ngành Logistics Việt Nam cần thêm khoảng bao nhiêu lao động chất lượng cao theo Hiệp hội Doanh nghiệp dịch vụ Logistics Việt Nam (VLA)?","[{""content"": ""Theo Hiệp hội Doanh nghiệp dịch vụ Logistics Việt Nam (VLA), giai đoạn 2017 – 2025, ngành Logistics Việt Nam cần thêm khoảng trên 200.000 lao động chất lượng cao."", ""start_index"": 2057, ""end_index"": 2219}]","ca8393d6-38f8-5d0e-ba49-9e606aa33b85"
"Sinh viên tốt nghiệp ngành Logistics và quản lý chuỗi cung ứng của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có thể làm việc ở những loại hình tổ chức nào?","[{""content"": ""Sinh viên tốt nghiệp ngành Logistics và quản lý chuỗi cung ứng của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có thể làm việc tại các tổ chức, doanh nghiệp kinh doanh logistics và chuỗi cung ứng, các doanh nghiệp có hoạt động logistics phục vụ cho hoạt động kinh doanh, các cơ quan quản lý nhà nước các cấp liên quan đến lĩnh vực logistics và chuỗi cung ứng."", ""start_index"": -1, ""end_index"": -1}]","ca8393d6-38f8-5d0e-ba49-9e606aa33b85"
"Trường Đại học Sư phạm Kỹ thuật Hưng Yên bắt đầu đào tạo ngành Công nghệ thông tin hệ đại học từ năm nào?","[{""content"": ""Trường Đại học Sư phạm Kỹ thuật Hưng Yên bắt đầu đào tạo ngành Công nghệ thông tin hệ đại học từ năm 2003."", ""start_index"": 202, ""end_index"": 242}]","621595fd-9cee-5183-beee-ccf7b70af050"
"Ngành Công nghệ thông tin của trường Đại học Sư phạm Kỹ thuật Hưng Yên được phép đào tạo những chuyên ngành nào từ năm 2020?","[{""content"": ""Từ năm 2020, ngành Công nghệ thông tin của trường Đại học Sư phạm Kỹ thuật Hưng Yên được phép đào tạo ba chuyên ngành chính là Phát triển ứng dụng IoT, Mạng máy tính & truyền thông, và Đồ họa đa phương tiện."", ""start_index"": -1, ""end_index"": -1}]","621595fd-9cee-5183-beee-ccf7b70af050"
"Sinh viên ngành Công nghệ thông tin trường Đại học Sư phạm Kỹ thuật Hưng Yên có cơ hội tham gia chương trình hợp tác 2+2 với những quốc gia nào?","[{""content"": ""Sinh viên ngành Công nghệ thông tin trường Đại học Sư phạm Kỹ thuật Hưng Yên có cơ hội tham gia chương trình hợp tác 2+2 với Hàn Quốc và Đài Loan."", ""start_index"": -1, ""end_index"": -1}]","621595fd-9cee-5183-beee-ccf7b70af050"
"Ngành Kỹ thuật phần mềm tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên đào tạo sinh viên theo những định hướng chuyên ngành chuyên sâu nào?","[{""content"": ""Ngành Kỹ thuật phần mềm tại Khoa CNTT Trường ĐHSPKT Hưng Yên đào tạo sinh viên theo định hướng nghề nghiệp ứng dụng với 2 định hướng chuyên ngành chuyên sâu: Phát triển ứng dụng phần mềm và Kiểm thử và đảm bảo chất lượng phần mềm."", ""start_index"": -1, ""end_index"": -1}]","ae59eac7-e60b-5cf6-95e9-810e7068cb36"
"Theo thông tin về cơ hội việc làm của ngành Kỹ thuật phần mềm, tỉ lệ sinh viên ngành Kỹ thuật phần mềm Khoa CNTT – Trường ĐHSPKT Hưng Yên ra trường xin được việc làm đúng chuyên ngành trong giai đoạn 2020-2022 là bao nhiêu?","[{""content"": ""Tỉ lệ sinh viên ngành Kỹ thuật phần mềm Khoa CNTT – Trường ĐHSPKT Hưng Yên ra trường xin được việc làm đúng chuyên ngành trong giai đoạn 2020-2022 là 88%, đặc biệt sinh viên theo chuyên ngành kiểm thử và đảm bảo chất lượng phần mềm tỉ lệ làm đúng chuyên ngành là 92%."", ""start_index"": 2849, ""end_index"": 3089}]","ae59eac7-e60b-5cf6-95e9-810e7068cb36"
"Sinh viên tốt nghiệp ngành Kỹ thuật phần mềm có thể đảm nhận những vị trí việc làm nào được liệt kê?","[{""content"": ""Sinh viên tốt nghiệp ngành Kỹ thuật phần mềm có thể làm ở một số vị trí như: Lập trình viên, Kiểm thử viên, Kiến trúc sư phần mềm, Kỹ sư cầu nối, Quản lý dự án phần mềm, Kỹ sư phân tích và thiết kế hệ thống, Chuyên viên quản trị website, Giảng viên/Giáo viên công nghệ thông tin."", ""start_index"": -1, ""end_index"": -1}]","ae59eac7-e60b-5cf6-95e9-810e7068cb36"
"Ngành Khoa học Máy tính thuộc khoa nào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Ngành Khoa học Máy tính thuộc khoa CNTT của Trường Đại học Sư phạm Kỹ thuật Hưng Yên."", ""start_index"": -1, ""end_index"": -1}]","c6010f71-fdfc-5ad6-8b24-cbe333608e99"
"Sinh viên lớp kỹ sư tài năng ngành Khoa học Máy tính tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên được hưởng những ưu đãi gì về học phí?","[{""content"": ""Sinh viên lớp kỹ sư tài năng ngành Khoa học Máy tính tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên được cấp học bổng với mức cao nhất tương đương với học phí 4 năm học."", ""start_index"": 828, ""end_index"": 897}]","c6010f71-fdfc-5ad6-8b24-cbe333608e99"
"Sau khi tốt nghiệp ngành Khoa học Máy tính, người học có thể đảm nhận những vị trí chuyên viên nào liên quan đến công nghệ thông tin trong các cơ quan, doanh nghiệp?","[{""content"": ""Sau khi tốt nghiệp ngành Khoa học Máy tính, người học có thể đảm nhận vị trí chuyên viên phân tích, thiết kế, cài đặt các đề án công nghệ thông tin đáp ứng các ứng dụng khác nhau trong các cơ quan, doanh nghiệp."", ""start_index"": 3970, ""end_index"": 4103}]","c6010f71-fdfc-5ad6-8b24-cbe333608e99"
"Ngành Công nghệ Kỹ thuật Điện - Điện tử tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên được chia thành mấy chuyên ngành?","[{""content"": ""Ngành Kỹ thuật Điện – Điện tử được phân thành năm chuyên ngành đó là Điện công nghiệp, Hệ thống điện, Điện tử công nghiệp, Điện tử viễn thông và Kỹ thuật điện lạnh công nghiệp và dân dụng."", ""start_index"": 697, ""end_index"": 878}]","4012633e-ca14-588a-a31a-dea16b0df20b"
"Sinh viên tốt nghiệp chuyên ngành Hệ thống điện có thể đảm nhận những công việc gì?","[{""content"": ""Sinh viên sẽ được trang bị các kiến thức nghề và kỹ năng mềm có thể tự tin làm các công việc như thiết kế, phát triển, kiểm tra và giám sát việc sản xuất, truyền tải, phân phối và tiêu thụ điện năng."", ""start_index"": 1738, ""end_index"": 1937}]","4012633e-ca14-588a-a31a-dea16b0df20b"
"Những tố chất nào được cho là phù hợp với sinh viên khi quyết định theo học ngành Công nghệ Kỹ thuật Điện – Điện tử?","[{""content"": ""Sinh viên cần nâng cao khả năng tự học và nghiên cứu, đọc hiểu tài liệu, song song với các bài giảng trên giảng đường; tích cực tham gia các hoạt động định hướng ngành học, làm tốt các đồ án môn học; có thái độ và đạo đức nghề nghiệp đúng đắn, có ý thức kỷ luật và tác phong làm việc công nghiệp, không ngừng rèn luyện năng lực nghề nghiệp chuyên môn."", ""start_index"": 3954, ""end_index"": 4340}]","4012633e-ca14-588a-a31a-dea16b0df20b"
"Quyết định số 678/QĐ-ĐHSPKTHY ngày 25 tháng 5 năm 2023 của Trường Đại học SPKT Hưng Yên thay thế cho quyết định nào trước đó?","[{""content"": ""Quyết định số 678/QĐ-ĐHSPKTHY ngày 25 tháng 5 năm 2023 thay thế cho Quyết định số 2117/QĐ-ĐHSPKTHY ngày 31/12/2016."", ""start_index"": 2005, ""end_index"": 2065}]","04cdc7e6-f9c9-5211-a9c5-728dd156dec6"
"Mục đích chính của Quyết định số 678/QĐ-ĐHSPKTHY là gì?","[{""content"": ""Mục đích chính của Quyết định số 678/QĐ-ĐHSPKTHY là thống nhất điều chỉnh và ban hành sứ mạng, tầm nhìn, triết lý giáo dục và mục tiêu của Trường Đại học Sư phạm Kỹ thuật Hưng Yên."", ""start_index"": 1070, ""end_index"": 1197}]","04cdc7e6-f9c9-5211-a9c5-728dd156dec6"
"Phòng ban nào chịu trách nhiệm phổ biến sứ mạng, tầm nhìn, triết lý giáo dục và mục tiêu của Trường Đại học SPKT Hưng Yên đến sinh viên, học viên tại các cơ sở Mỹ Hào và Hải Dương?","[{""content"": ""Phòng Công tác sinh viên phối hợp với Cơ sở Mỹ Hào, Cơ sở Hải Dương và các khoa tổ chức tuyên truyền, phổ biến sứ mạng, tầm nhìn, triết lý giáo dục và mục tiêu của Trường đến toàn thể sinh viên, học viên."", ""start_index"": 1771, ""end_index"": 1948}]","04cdc7e6-f9c9-5211-a9c5-728dd156dec6"
"Trường Đại học Sư phạm Kỹ thuật Hưng Yên đặt mục tiêu trở thành đại học trọng điểm của khu vực vào năm nào?","[{""content"": ""Trường Đại học Sư phạm Kỹ thuật Hưng Yên đặt mục tiêu trở thành đại học trọng điểm của khu vực vào năm 2045."", ""start_index"": 1070, ""end_index"": 1111}]","8f71d310-c1b9-5382-b514-acb14afb63d6"
"Triết lý giáo dục của Trường Đại học Sư phạm Kỹ thuật Hưng Yên gồm những yếu tố nào?","[{""content"": ""Triết lý giáo dục của Trường Đại học Sư phạm Kỹ thuật Hưng Yên gồm \""Nhân văn - Chất lượng - Sáng tạo - Hội nhập\""."", ""start_index"": 1197, ""end_index"": 1240}]","8f71d310-c1b9-5382-b514-acb14afb63d6"
"Đến năm 2030, Trường Đại học Sư phạm Kỹ thuật Hưng Yên muốn đạt được những thành tựu gì trong xếp hạng các trường đại học tại Việt Nam?","[{""content"": ""Đến năm 2030, Trường Đại học Sư phạm Kỹ thuật Hưng Yên muốn xếp hạng trong nhóm 20 đại học/trường đại học hàng đầu Việt Nam."", ""start_index"": 3019, ""end_index"": 3082}]","8f71d310-c1b9-5382-b514-acb14afb63d6"
"Trường Đại học Sư phạm Kỹ thuật Hưng Yên dự kiến tuyển sinh bao nhiêu chỉ tiêu hệ đại học chính quy năm 2025?","[{""content"": ""Trường Đại học Sư phạm Kỹ thuật Hưng Yên dự kiến tuyển sinh 3.600 chỉ tiêu hệ đại học chính quy năm 2025."", ""start_index"": -1, ""end_index"": -1}]","560ee6d2-7263-5851-808f-27560e9ccd49"
"Theo thông báo tuyển sinh năm 2025 của Trường Đại học Sư phạm Kỹ thuật Hưng Yên, thí sinh có thể sử dụng những phương thức xét tuyển nào để đăng ký vào trường?","[{""content"": ""Theo thông báo tuyển sinh năm 2025 của Trường Đại học Sư phạm Kỹ thuật Hưng Yên, thí sinh có thể sử dụng 5 phương thức xét tuyển sau: Dựa vào kết quả thi tốt nghiệp THPT năm 2025; Dựa vào kết quả kỳ thi V-SAT; Dựa vào kết quả học bạ THPT; Xét tuyển thẳng và xét tuyển kết hợp; Dựa vào kết quả Kỳ thi đánh giá năng lực của ĐHQG Hà Nội hoặc Kỳ thi đánh giá tư duy của Đại học Bách khoa Hà Nội."", ""start_index"": -1, ""end_index"": -1}]","560ee6d2-7263-5851-808f-27560e9ccd49"
"Ngành Sư phạm tiếng Anh của Trường Đại học Sư phạm Kỹ thuật Hưng Yên xét tuyển tại cơ sở đào tạo nào và môn học nào được nhân hệ số 2?","[{""content"": ""Ngành Sư phạm tiếng Anh của Trường Đại học Sư phạm Kỹ thuật Hưng Yên xét tuyển tại Cơ sở Mỹ Hào và môn Tiếng Anh được nhân hệ số 2."", ""start_index"": -1, ""end_index"": -1}]","560ee6d2-7263-5851-808f-27560e9ccd49"
"Trường Đại học Sư phạm Kỹ thuật Hưng Yên đào tạo những hệ nào?","[{""content"": ""Trường Đại học Sư phạm Kỹ thuật Hưng Yên đào tạo các hệ Cao đẳng, Đại học, Sau đại học, Liên thông, Văn bằng 2 và Hợp tác đào tạo."", ""start_index"": -1, ""end_index"": -1}]","08731dc4-5db0-5fde-bf81-d66d6a8cd5bf"
"Cơ sở nào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có diện tích lớn nhất và tập trung các ngành đào tạo nào?","[{""content"": ""Cơ sở 2 của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có diện tích lớn nhất (25,4 ha) và tập trung các ngành đào tạo về công nghệ thông tin, ngoại ngữ và công nghệ may."", ""start_index"": -1, ""end_index"": -1}]","08731dc4-5db0-5fde-bf81-d66d6a8cd5bf"
"Ai là Hiệu trưởng hiện tại của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""PGS.TS Bùi Trung Thành là Hiệu trưởng hiện tại của Trường Đại học Sư phạm Kỹ thuật Hưng Yên."", ""start_index"": 64, ""end_index"": 106}]","08731dc4-5db0-5fde-bf81-d66d6a8cd5bf"
"Trường Đại học Sư phạm Kỹ thuật Hưng Yên trực thuộc Bộ Giáo dục và Đào tạo từ thời gian nào?","[{""content"": ""Trường Đại học Sư phạm Kỹ thuật Hưng Yên trực thuộc Bộ Giáo dục và Đào tạo từ ngày 1/7/1987."", ""start_index"": 713, ""end_index"": 755}]","0f52a8ba-9267-5365-8d3a-fee5b48de8fd"
"Trường Trung học Công nghiệp Hưng Yên được thành lập theo quyết định số bao nhiêu của Bộ Công nghiệp nặng?","[{""content"": ""Trường Trung học Công nghiệp Hưng Yên được thành lập theo quyết định số 1265/BCNNg/KH của Bộ Công nghiệp nặng."", ""start_index"": 87, ""end_index"": 223}]","0f52a8ba-9267-5365-8d3a-fee5b48de8fd"
"Quyết định số 04/2003/QĐ-TTg có nội dung gì liên quan đến Trường Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Quyết định số 04/2003/QĐ-TTg quyết định nâng cấp trường thành Trường Đại học Sư phạm Kỹ thuật Hưng Yên."", ""start_index"": 706, ""end_index"": 753}]","0f52a8ba-9267-5365-8d3a-fee5b48de8fd"
"Cơ sở Khoái Châu của Trường Đại học Sư phạm Kỹ thuật Hưng Yên đào tạo những ngành công nghệ kỹ thuật nào liên quan đến cơ khí?","[{""content"": ""Cơ sở Khoái Châu đào tạo các ngành công nghệ kỹ thuật liên quan đến cơ khí bao gồm: Công nghệ chế tạo máy; Công nghệ kỹ thuật cơ khí; Kỹ thuật hệ thống công nghiệp; Công nghệ kỹ thuật cơ điện tử; Công nghệ kỹ thuật ô tô."", ""start_index"": 79, ""end_index"": 332}]","9122e242-0387-5d13-b438-28db0e755ae9"
"Cơ sở Mỹ Hào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên đào tạo những ngành nào thuộc lĩnh vực kinh tế?","[{""content"": ""Cơ sở Mỹ Hào đào tạo các ngành thuộc lĩnh vực kinh tế bao gồm: Quản trị kinh doanh; Kế toán; Kinh tế."", ""start_index"": 427, ""end_index"": 643}]","9122e242-0387-5d13-b438-28db0e755ae9"
"Ngành Sư phạm tiếng Anh được đào tạo tại cơ sở nào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Ngành Sư phạm tiếng Anh được đào tạo tại cơ sở Mỹ Hào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên."", ""start_index"": -1, ""end_index"": -1}]","9122e242-0387-5d13-b438-28db0e755ae9"
"Trường Đại học Sư phạm Kỹ thuật Hưng Yên có tất cả bao nhiêu đơn vị cấp khoa?","[{""content"": ""Trường Đại học Sư phạm Kỹ thuật Hưng Yên hiện có 11 khoa."", ""start_index"": -1, ""end_index"": -1}]","4f6826be-d238-5536-9fd9-96e18515deaf"
"Bộ môn Giáo dục thể chất & quốc phòng trực thuộc đơn vị quản lý nào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Bộ môn Giáo dục thể chất & quốc phòng được liệt kê như một bộ môn độc lập trực thuộc trường, bên cạnh các khoa."", ""start_index"": -1, ""end_index"": -1}]","4f6826be-d238-5536-9fd9-96e18515deaf"
"Khoa nào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên đào tạo chuyên ngành liên quan đến thiết kế thời trang?","[{""content"": ""Khoa May và Thời trang của Trường Đại học Sư phạm Kỹ thuật Hưng Yên đào tạo chuyên ngành liên quan đến thiết kế thời trang."", ""start_index"": -1, ""end_index"": -1}]","4f6826be-d238-5536-9fd9-96e18515deaf"
"Trung tâm nào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên hỗ trợ sinh viên về các vấn đề liên quan đến hướng nghiệp và việc làm?","[{""content"": ""Dựa trên thông tin được cung cấp, có thể Trung tâm Tuyển sinh và Truyền thông sẽ có vai trò hỗ trợ sinh viên về các vấn đề liên quan đến hướng nghiệp và việc làm, tuy nhiên cần thông tin chi tiết hơn để xác nhận."", ""start_index"": -1, ""end_index"": -1}]","5419284f-9aec-50cf-bb4f-81c2bc8d070a"
"Trung tâm nào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có thể cung cấp các khóa đào tạo hoặc chứng chỉ liên quan đến kỹ năng nghề quốc gia?","[{""content"": ""Trung tâm Đánh giá kỹ năng nghề quốc gia của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có thể cung cấp các khóa đào tạo hoặc chứng chỉ liên quan đến kỹ năng nghề quốc gia."", ""start_index"": -1, ""end_index"": -1}]","5419284f-9aec-50cf-bb4f-81c2bc8d070a"
"Trung tâm nào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có thể hỗ trợ sinh viên và giảng viên trong việc nghiên cứu và thực hành các dự án khoa học liên quan đến môi trường?","[{""content"": ""Trung tâm phân tích và xử lý môi trường của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có thể hỗ trợ sinh viên và giảng viên trong việc nghiên cứu và thực hành các dự án khoa học liên quan đến môi trường."", ""start_index"": -1, ""end_index"": -1}]","5419284f-9aec-50cf-bb4f-81c2bc8d070a"
"Trường Đại học Sư phạm Kỹ thuật Hưng Yên có bao nhiêu phòng ban chức năng được liệt kê trong nội dung trên?","[{""content"": ""Có chín phòng ban chức năng được liệt kê."", ""start_index"": -1, ""end_index"": -1}]","7405e6f0-2390-5383-8c91-386f8c56412b"
"Phòng ban nào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên chịu trách nhiệm về công tác tuyển dụng và quản lý nhân sự?","[{""content"": ""Phòng Tổ chức Cán bộ chịu trách nhiệm về công tác tuyển dụng và quản lý nhân sự."", ""start_index"": -1, ""end_index"": -1}]","7405e6f0-2390-5383-8c91-386f8c56412b"
"Phòng ban nào của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có thể liên quan đến việc xây dựng cơ sở vật chất của trường?","[{""content"": ""Phòng Thiết bị và xây dựng có thể liên quan đến việc xây dựng cơ sở vật chất của trường."", ""start_index"": -1, ""end_index"": -1}]","7405e6f0-2390-5383-8c91-386f8c56412b"
"Với sinh viên bậc Tiến sĩ, Trường Đại học Sư phạm Kỹ thuật Hưng Yên đào tạo những ngành nào?","[{""content"": ""Trường Đại học Sư phạm Kỹ thuật Hưng Yên đào tạo Tiến sĩ hai ngành: Kỹ thuật Điện tử và Kỹ thuật Cơ khí."", ""start_index"": -1, ""end_index"": -1}]","521de728-691e-5dfa-b405-7f188bc38c9d"
"Chương trình đào tạo Đại học ngành Công nghệ thông tin của Trường Đại học Sư phạm Kỹ thuật Hưng Yên bao gồm những chuyên ngành nào?","[{""content"": ""Chương trình đào tạo Đại học ngành Công nghệ thông tin của Trường Đại học Sư phạm Kỹ thuật Hưng Yên bao gồm các chuyên ngành: Đồ họa đa phương tiện, Mạng máy tính và truyền thông, Phát triển ứng dụng IoT."", ""start_index"": 404, ""end_index"": 483}]","521de728-691e-5dfa-b405-7f188bc38c9d"
"Trường Đại học Sư phạm Kỹ thuật Hưng Yên có đào tạo hệ đại học chuyên ngành nào liên quan đến thiết kế thời trang không?","[{""content"": ""Có, Trường Đại học Sư phạm Kỹ thuật Hưng Yên có đào tạo hệ đại học hai chuyên ngành liên quan đến thiết kế thời trang là: Công nghệ may (chuyên ngành Công nghệ may, Thiết kế Thời trang) và Kinh doanh thời trang và dệt may."", ""start_index"": -1, ""end_index"": -1}]","521de728-691e-5dfa-b405-7f188bc38c9d"
"Điểm chuẩn xét tuyển dựa vào kết quả thi tốt nghiệp THPT của ngành Sư phạm Tiếng Anh là bao nhiêu?","[{""content"": ""Điểm chuẩn xét tuyển dựa vào kết quả thi tốt nghiệp THPT của ngành Sư phạm Tiếng Anh là 24.75."", ""start_index"": -1, ""end_index"": -1}]","047245d8-d677-525c-bc8a-2f500c003753"
